Date,Name,Loyalty Program,ITR,Overall Comment,Elite Ap.,Cleanliness,Staff Service,Maintenance and Upkeep,F&B,Reason for Brand Question Rating,Restaurant 1 Service Satisfaction:,Reason for Trip,Overall Score,Social Comment,Comment_Length,Month,Year,Year-Month,Season,Service_Quality,Detected_Language,Translated Overall Comment,Sentiment,Sentiment_Score,Sentiment_Magnitude,Sentiment_2
2024-05-25 17:30:28.000,EDGARD,Member,10.0,"Excelente atenção recebida, todos muito atentos e colaborativos. Localização que permite acesso a vários pontos em caminhadas de curta duração.",10.0,10.0,10.0,10.0,10.0,Atendeu minhas expectativas,10.0,Meeting,5.0,Excelente,20,5,2024,2024-05,Otoño,10.0,pt,"Excellent attention received, everyone was very attentive and collaborative. Location that allows access to several points on short walks.",positive,0.800000011920929,1.600000023841858,positive
2024-05-24 11:23:28.000,ALAN,Gold,10.0,The hotel was very clean. The staff were easy to talk to wish they were just a tiny little bit more friendly.,6.0,10.0,6.0,10.0,8.0,Unknown,10.0,Couple,5.0,Excelente,22,5,2024,2024-05,Otoño,8.5,en,The hotel was very clean. The staff were easy to talk to wish they were just a tiny little bit more friendly.,positive,0.30000001192092896,0.6000000238418579,positive
2024-05-24 04:42:10.000,DANIEL,Member,10.0,Son muy amables siempre que estuvimos ahi,10.0,10.0,10.0,10.0,9.0,"Para nosotros es un excelente hotel basándonos en una piscina muy disfrutable.
El servicio a la habitación es Exelente.
La limpieza en óptima condiciones y la comida 
El desayuno , por ser un 5 estrellas, debería de tener más variedad.
En eso ya fuimos varias veces y le falta un poquito .",10.0,Leisure Individual,5.0,Excelente,7,5,2024,2024-05,Otoño,9.75,es,They are very friendly every time we were there.,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-22 11:15:39.000,LARA,Member,9.0,Nos fue muy bien !!,10.0,9.0,9.0,9.0,7.0,Todo lo que vi por la web y me comunicaron por celu se cumplió. Lo único me pareció llamativo que un hotel con ese calidad y servicio tuviera de 3 ascensores solo uno funcionando,10.0,Couple,4.5,Excelente,5,5,2024,2024-05,Otoño,8.5,es,We had a great time!!,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-22 06:19:53.000,VICTOR,Platinum,10.0,"I always enjoy staying at this hotel. People working there are very kind and attentive. Great location, clean rooms and very good service at the  lounge.",9.0,8.0,10.0,8.0,9.0,Unknown,10.0,Family,5.0,Excelente,26,5,2024,2024-05,Otoño,8.75,en,"I always enjoy staying at this hotel. People working there are very kind and attentive. Great location, clean rooms and very good service at the  lounge.",positive,0.8999999761581421,2.799999952316284,positive
2024-05-21 13:54:34.000,MAURICIO,Member,10.0,Fui muy bien atendido y las instalaciones de muy bien nivel,10.0,10.0,10.0,10.0,10.0,Me setí muy cómodo y muy bien atendido,10.0,Leisure Individual,5.0,Excelente,11,5,2024,2024-05,Otoño,10.0,es,I was very well attended to and the facilities were of a very good standard.,positive,0.800000011920929,0.800000011920929,positive
2024-05-21 13:31:57.000,DANIEL,Gold,6.0,It was a 3 star experience and not what we expected from this  ,5.0,8.0,8.0,8.0,4.0,"Our room key did not work, tried two more times and then discovered it was the battery. Asked for a manager to change our room. Wanted an upgrade as expected, I was simply given a room on a different floor. 
The Celtic Restaurant was closed with no prior warning, a disappointment. The bar food was cold upon arrival. The staff did a good job however the lack of amenities like a real coffee maker in room, only one outlet on the floor, that actually sparked every time we used it and the stains on the sheets really made us wonder. 

We actually left a day early.",5.0,Couple,3.0,Excelente,13,5,2024,2024-05,Otoño,7.0,en,It was a 3 star experience and not what we expected from this  ,negative,-0.6000000238418579,0.6000000238418579,negative
2024-05-20 03:56:56.000,PEDRO,Member,10.0,Excelente servicio y predisposicion de todo el personal,10.0,10.0,10.0,10.0,10.0,Personal muy amable y estan siempre dispuestos a un poquito mas,10.0,Couple,5.0,Excelente,8,5,2024,2024-05,Otoño,10.0,es,Excellent service and willingness of all staff,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-18 18:38:26.000,CARLOS,Silver,10.0,Excelente la atención y el servicio como es siempre que me alojo en el Hotel,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Leisure Individual,5.0,Excelente,15,5,2024,2024-05,Otoño,10.0,es,Excellent attention and service as always when I stay at the Hotel,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-18 05:31:16.000,ANNE,Member,8.0,Some  problems with the heater in the room. Told the front desk but no one stopped by to check it out or fix the problem.,10.0,9.0,9.0,6.0,6.0,Unknown,8.0,Leisure Individual,4.0,Excelente,25,5,2024,2024-05,Otoño,7.5,en,Some  problems with the heater in the room. Told the front desk but no one stopped by to check it out or fix the problem.,negative,-0.800000011920929,1.7000000476837158,negative
2024-05-16 13:21:17.000,SEAN,Platinum,10.0,"Incredible stay-- staff were so friendly and helpful, the room was excellent and I'd definitely want to stay here again.",10.0,10.0,10.0,10.0,9.0,"The staff made me feel like part of the family.  They were helpful, supported me when I made requests and provided me space when I wanted to be on my own.  This hotel exceeded my expectations in every way.  I really enjoyed the room and views of Buenos Aires.  I think the hotel provides the BEST views in BA.",10.0,Business Individual,5.0,Excelente,20,5,2024,2024-05,Otoño,9.75,en,"Incredible stay-- staff were so friendly and helpful, the room was excellent and I'd definitely want to stay here again.",positive,0.8999999761581421,0.8999999761581421,positive
2024-05-15 12:49:49.000,JOERG,Member,4.0,"The hotel is old fashioned and needs refurbishment.
The location is perfect. That is why it can stay out of date. But it would be better if it is renewed",10.0,5.0,7.0,2.0,5.0,  usually offers better quality and the brand name suggests modern standards,10.0,Couple,2.0,Excelente,30,5,2024,2024-05,Otoño,4.75,en,"The hotel is old fashioned and needs refurbishment.
The location is perfect. That is why it can stay out of date. But it would be better if it is renewed",neutral,-0.10000000149011612,2.4000000953674316,neutral
2024-05-15 11:23:00.000,PAUL,Member,10.0,Great! The best people,10.0,10.0,10.0,10.0,6.0,Unknown,10.0,Couple,5.0,Excelente,4,5,2024,2024-05,Otoño,9.0,en,Great! The best people,positive,0.8999999761581421,1.899999976158142,positive
2024-05-14 16:14:47.000,DAVID,Member,10.0,"Excellent attention from arrival with bags, check-in, housekeeping, and a special mention and thank you to all the staff in the Mclub.",10.0,9.0,10.0,8.0,8.0,There's always room for improvement!,10.0,Business Individual,5.0,Excelente,22,5,2024,2024-05,Otoño,8.75,en,"Excellent attention from arrival with bags, check-in, housekeeping, and a special mention and thank you to all the staff in the Mclub.",positive,0.8999999761581421,0.8999999761581421,positive
2024-05-14 13:30:06.000,ANDRES,Member,10.0,Estancia perfecta,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Business Individual,5.0,Excelente,2,5,2024,2024-05,Otoño,10.0,es,Perfect stay,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-13 16:11:45.000,JOSE,Member,10.0,todo perfecto,10.0,10.0,10.0,10.0,10.0,"experiencia completa , impecable",10.0,Meeting,5.0,Excelente,2,5,2024,2024-05,Otoño,10.0,es,everything perfect,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-13 10:46:42.000,CARLOS,Member,10.0,"Ha sido muy buena , me han atendido muy bien y no he tenido ningún inconveniente.",10.0,10.0,10.0,10.0,10.0,Porque me han atendido muy bien y las comodidades del Hotel han sido acorde a mis expectativas.,10.0,Conference/Convention,5.0,Excelente,16,5,2024,2024-05,Otoño,10.0,es,"It has been very good, they have treated me very well and I have not had any problems.",positive,0.8999999761581421,0.8999999761581421,positive
2024-05-12 23:22:42.000,SERGIO,Member,10.0,Muy buen equipo de servicio.,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Meeting,5.0,Excelente,5,5,2024,2024-05,Otoño,10.0,es,Very good service team.,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-12 14:28:34.000,JOSEPH,Platinum,9.0,Very nice stay.  Check in w Luciana very pleasant.,9.0,8.0,9.0,8.0,8.0,Unknown,7.0,Business Individual,4.5,Excelente,9,5,2024,2024-05,Otoño,8.25,en,Very nice stay.  Check in w Luciana very pleasant.,positive,0.800000011920929,1.7000000476837158,positive
2024-05-12 05:41:42.000,ALZUETA,Non-Member,10.0,Muy buena. Excelente servicio y atención.,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Business Individual,5.0,Excelente,6,5,2024,2024-05,Otoño,10.0,es,Very good. Excellent service and attention.,positive,0.8999999761581421,1.7999999523162842,positive
2024-05-12 04:55:52.000,JOSE,Member,10.0,Excelente como siempre,10.0,10.0,10.0,10.0,10.0,Excelente ubicación y atencion,10.0,Couple,5.0,Excelente,3,5,2024,2024-05,Otoño,10.0,es,Excellent as always,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-10 20:18:11.000,ALEXANDRE,Titanium,5.0,"Sempre dei preferência para o   em minhas hospedagens em Buenos Aires, porém dessa vez a experiência foi muito ruim. No último dia da minha estadia, percebi que entraram em meu quarto sem minha permissão, mesmo com o aviso de ""não perturbe"" na porta. Cheguei ao hotel depois de um dia exaustivo de trabalho, entrei em meu quarto e percebi que os itens do frigobar haviam sido removidos. Questionei à recepção se alguém havia entrado e eles não sabiam, pediram tempo para revisar as câmeras (precisavam acesso que só seria concedido no dia seguinte) e enviaram alguém da equipe para fazer algumas perguntas. Me orientaram a ficar tranquilo e descansar, pois eles estariam vigiando meu quarto, mas obviamente fiquei preocupado com a possibilidade de que alguém estranho tivesse acesso e pudesse entrar de surpresa. Fiquei com medo e ansioso, não consegui dormir e não pude descansar antes de sair para pegar meu voo. Ao fazer o check-out, o responsável pela segurança veio conversar comigo e dizer que haviam identificado que realmente um funcionário do hotel entrou em meu quarto para remover as bebidas do frigobar, de maneira equivocada (deveria fazer isso na outra torre, não na em que eu estava). De qualquer maneira, achei péssima a experiência, pois me senti exposto e inseguro. Com certeza voltarei a Buenos Aires (trabalho com frequência na região) e gosto muito do  , mas vou ter que pensar bem na hora de decidir onde ficar em minhas próximas visitas, infelizmente.",7.0,9.0,5.0,6.0,9.0,"O motivo já foi descrito em minha resposta à primeira pergunta desse questionário. Quero acreditar que tenha sido um ponto muito fora da curva, e que não se repita, dada a sua gravidade para a confiança que o   quer transmitir aos seus hóspedes e membros.",10.0,Meeting,2.5,Excelente,245,5,2024,2024-05,Otoño,7.25,pt,"I have always preferred to stay in Buenos Aires, but this time the experience was very bad. On the last day of my stay, I noticed someone had entered my room without my permission, even though there was a &quot;do not disturb&quot; sign on the door. I arrived at the hotel after an exhausting day of work, went into my room and noticed that the items in the minibar had been removed. I asked the front desk if anyone had entered and they didn&#39;t know. They asked for time to check the cameras (they needed access that would only be granted the next day) and sent someone from the staff to ask me a few questions. They told me to stay calm and rest, as they would be watching my room, but I was obviously worried about the possibility that someone strange had access and could enter by surprise. I was scared and anxious, I couldn&#39;t sleep and I couldn&#39;t rest before leaving to catch my flight. When I checked out, the security officer came to talk to me and said that they had discovered that a hotel employee had actually entered my room to remove drinks from the minibar, in the wrong way (he should have done this in the other tower, not the one I was in). In any case, I thought the experience was terrible, as I felt exposed and unsafe. I will definitely return to Buenos Aires (I work in the area frequently) and I really like it, but I will have to think carefully when deciding where to stay on my next visits, unfortunately.",negative,-0.5,5.800000190734863,negative
2024-05-10 17:34:03.000,RENZO,Member,10.0,Great,10.0,10.0,10.0,9.0,9.0,Unknown,10.0,Couple,5.0,Excelente,1,5,2024,2024-05,Otoño,9.5,en,Great,positive,0.8999999761581421,0.8999999761581421,positive
2024-05-09 19:33:29.000,JAMES,Silver,10.0,"Friendly, helpful staff. Very clean and a nice little welcome gift for appetizers and drinks.",10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Couple,5.0,Excelente,15,5,2024,2024-05,Otoño,10.0,en,"Friendly, helpful staff. Very clean and a nice little welcome gift for appetizers and drinks.",positive,0.8999999761581421,1.7999999523162842,positive
2024-05-07 09:57:36.000,SARA,Gold,10.0,"estuvimos una noche y nos sentimos muy atendidos y engreidos, todo el personal muy amable y servicial",10.0,10.0,9.0,8.0,9.0,Unknown,10.0,Couple,5.0,Excelente,17,5,2024,2024-05,Otoño,9.0,es,"We stayed one night and felt very well looked after and pampered, all the staff were very friendly and helpful.",positive,0.8999999761581421,0.8999999761581421,positive
